index_row_id,source_id,source_name,split,split_short,split_reason,label,raw_valence,bbox_subset,fake_group,clip_id,event_id,clip_name,source_video_id,source_video_name,bbox_mp4_path,selected_id_csv,annotation_csv,clip_path,stage1_folder,stage1_manifest,tracking_csv,keypoints_csv,stage1_video,start_frame,end_frame,source_start_frame,source_end_frame,clip_frame_offset,stage1_frame_offset,roi_x,roi_y,roi_w,roi_h,index_csv
new_20260604_0527|GOOD1|C000008_GX080008_17185_17640.mp4,5,new_20260604_0527,train,trn,GOOD1_default_train,no_interaction,fake_interaction,GOOD1,GOOD1,C000008,C000008_E0001,C000008_GX080008_17185_17640.mp4,SV_GX080008_ca1705741805,GX080008.MP4,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/GOOD1/C000008_GX080008_17185_17640.mp4,,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/annotations/SV_GX080008_ca1705741805/C000008.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/fake_interaction/SV_GX080008_ca1705741805/C000008_GX080008_17185_17640.mp4,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_01/V_3,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_01/V_3/manifest.json,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_01/V_3/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_01/V_3/keypoints.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_01/V_3/C000008_GX080008_17185_17640.mp4,0,455,17185,17640,17185,0,2312.427,473.109,1099.991,744.821,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/visualization_index.csv
new_20260604_0527|GOOD1|C000020_GX010005_2271_2780.mp4,5,new_20260604_0527,train,trn,GOOD1_default_train,no_interaction,fake_interaction,GOOD1,GOOD1,C000020,C000020_E0001,C000020_GX010005_2271_2780.mp4,SV_GX010005_03f2a07096b2,GX010005.MP4,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/GOOD1/C000020_GX010005_2271_2780.mp4,,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/annotations/SV_GX010005_03f2a07096b2/C000020.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/fake_interaction/SV_GX010005_03f2a07096b2/C000020_GX010005_2271_2780.mp4,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_00/V_1,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_00/V_1/manifest.json,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_00/V_1/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_00/V_1/keypoints.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_00/V_1/C000020_GX010005_2271_2780.mp4,0,509,2271,2780,2271,0,727.5,372.459,1432.5,3467.541,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/visualization_index.csv
new_20260604_0527|GOOD1|C000024_GX050005_7168_7617.mp4,5,new_20260604_0527,train,trn,GOOD1_default_train,no_interaction,fake_interaction,GOOD1,GOOD1,C000024,C000024_E0001,C000024_GX050005_7168_7617.mp4,SV_GX050005_9f77519b4313,GX050005.MP4,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/GOOD1/C000024_GX050005_7168_7617.mp4,,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/annotations/SV_GX050005_9f77519b4313/C000024.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/fake_interaction/SV_GX050005_9f77519b4313/C000024_GX050005_7168_7617.mp4,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_01/V_1,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_01/V_1/manifest.json,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_01/V_1/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_01/V_1/keypoints.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_01/V_1/C000024_GX050005_7168_7617.mp4,0,449,7168,7617,7168,0,265.861,230.82,1573.77,1872.787,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/visualization_index.csv
new_20260604_0527|GOOD1|C000025_GX100002_586_1035.mp4,5,new_20260604_0527,train,trn,GOOD1_default_train,no_interaction,fake_interaction,GOOD1,GOOD1,C000025,C000025_E0001,C000025_GX100002_586_1035.mp4,SV_GX100002_9d567e893671,GX100002.MP4,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/GOOD1/C000025_GX100002_586_1035.mp4,,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/annotations/SV_GX100002_9d567e893671/C000025.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/fake_interaction/SV_GX100002_9d567e893671/C000025_GX100002_586_1035.mp4,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_01/V_5,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_01/V_5/manifest.json,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_01/V_5/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_01/V_5/keypoints.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_01/V_5/C000025_GX100002_586_1035.mp4,0,449,586,1035,586,0,3246.902,414.488,496.548,710.339,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/visualization_index.csv
new_20260604_0527|GOOD1|C000026_GX100002_1981_2430.mp4,5,new_20260604_0527,train,trn,GOOD1_default_train,no_interaction,fake_interaction,GOOD1,GOOD1,C000026,C000026_E0001,C000026_GX100002_1981_2430.mp4,SV_GX100002_9d567e893671,GX100002.MP4,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/GOOD1/C000026_GX100002_1981_2430.mp4,,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/annotations/SV_GX100002_9d567e893671/C000026.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/fake_interaction/SV_GX100002_9d567e893671/C000026_GX100002_1981_2430.mp4,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_01/V_6,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_01/V_6/manifest.json,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_01/V_6/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_01/V_6/keypoints.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_01/V_6/C000026_GX100002_1981_2430.mp4,0,236,1981,2217,1981,0,3246.902,369.661,565.512,844.82,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/visualization_index.csv
new_20260604_0527|GOOD1|C000027_GX100002_3198_3647.mp4,5,new_20260604_0527,train,trn,GOOD1_default_train,no_interaction,fake_interaction,GOOD1,GOOD1,C000027,C000027_E0001,C000027_GX100002_3198_3647.mp4,SV_GX100002_9d567e893671,GX100002.MP4,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/GOOD1/C000027_GX100002_3198_3647.mp4,,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/annotations/SV_GX100002_9d567e893671/C000027.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/fake_interaction/SV_GX100002_9d567e893671/C000027_GX100002_3198_3647.mp4,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_02/V_6,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_02/V_6/manifest.json,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_02/V_6/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_02/V_6/keypoints.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_02/V_6/C000027_GX100002_3198_3647.mp4,0,449,3198,3647,3198,0,3157.247,328.282,613.788,799.993,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/visualization_index.csv
new_20260604_0527|GOOD1|C000030_GX100002_6896_7345.mp4,5,new_20260604_0527,train,trn,GOOD1_default_train,no_interaction,fake_interaction,GOOD1,GOOD1,C000030,C000030_E0001,C000030_GX100002_6896_7345.mp4,SV_GX100002_9d567e893671,GX100002.MP4,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/GOOD1/C000030_GX100002_6896_7345.mp4,,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/annotations/SV_GX100002_9d567e893671/C000030.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/fake_interaction/SV_GX100002_9d567e893671/C000030_GX100002_6896_7345.mp4,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_00/V_5,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_00/V_5/manifest.json,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_00/V_5/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_00/V_5/keypoints.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_00/V_5/C000030_GX100002_6896_7345.mp4,0,449,6896,7345,6896,0,2840.008,1004.139,999.992,1155.861,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/visualization_index.csv
new_20260604_0527|GOOD1|C000044_GX080003_14633_15082.mp4,5,new_20260604_0527,train,trn,GOOD1_default_train,no_interaction,fake_interaction,GOOD1,GOOD1,C000044,C000044_E0001,C000044_GX080003_14633_15082.mp4,SV_GX080003_eaf50f572c7e,GX080003.MP4,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/GOOD1/C000044_GX080003_14633_15082.mp4,,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/annotations/SV_GX080003_eaf50f572c7e/C000044.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/fake_interaction/SV_GX080003_eaf50f572c7e/C000044_GX080003_14633_15082.mp4,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_01/V_2,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_01/V_2/manifest.json,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_01/V_2/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_01/V_2/keypoints.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_01/V_2/C000044_GX080003_14633_15082.mp4,0,449,14633,15082,14633,0,1746.914,66.215,1624.124,1124.128,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/visualization_index.csv
new_20260604_0527|GOOD1|C000045_GX080003_15693_16142.mp4,5,new_20260604_0527,train,trn,GOOD1_default_train,no_interaction,fake_interaction,GOOD1,GOOD1,C000045,C000045_E0001,C000045_GX080003_15693_16142.mp4,SV_GX080003_eaf50f572c7e,GX080003.MP4,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/GOOD1/C000045_GX080003_15693_16142.mp4,,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/annotations/SV_GX080003_eaf50f572c7e/C000045.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/fake_interaction/SV_GX080003_eaf50f572c7e/C000045_GX080003_15693_16142.mp4,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_02/V_3,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_02/V_3/manifest.json,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_02/V_3/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_02/V_3/keypoints.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_02/V_3/C000045_GX080003_15693_16142.mp4,0,449,15693,16142,15693,0,1808.983,93.801,1534.47,951.716,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/visualization_index.csv
new_20260604_0527|GOOD1|C000049_GX100003_47771_48220.mp4,5,new_20260604_0527,train,trn,GOOD1_default_train,no_interaction,fake_interaction,GOOD1,GOOD1,C000049,C000049_E0001,C000049_GX100003_47771_48220.mp4,SV_GX100003_5c29336a2c46,GX100003.MP4,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/GOOD1/C000049_GX100003_47771_48220.mp4,,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/annotations/SV_GX100003_5c29336a2c46/C000049.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/fake_interaction/SV_GX100003_5c29336a2c46/C000049_GX100003_47771_48220.mp4,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_02/V_7,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_02/V_7/manifest.json,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_02/V_7/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_02/V_7/keypoints.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_02/V_7/C000049_GX100003_47771_48220.mp4,0,449,47771,48220,47771,0,1288.297,0.0,1758.606,976.553,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/visualization_index.csv
new_20260604_0527|GOOD1|C000055_GX090008_3073_3522.mp4,5,new_20260604_0527,train,trn,GOOD1_default_train,no_interaction,fake_interaction,GOOD1,GOOD1,C000055,C000055_E0001,C000055_GX090008_3073_3522.mp4,SV_GX090008_3c68c065a1e1,GX090008.MP4,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/GOOD1/C000055_GX090008_3073_3522.mp4,,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/annotations/SV_GX090008_3c68c065a1e1/C000055.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/fake_interaction/SV_GX090008_3c68c065a1e1/C000055_GX090008_3073_3522.mp4,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_03/V_3,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_03/V_3/manifest.json,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_03/V_3/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_03/V_3/keypoints.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_03/V_3/C000055_GX090008_3073_3522.mp4,0,449,3073,3522,3073,0,915.887,542.073,1086.198,689.649,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/visualization_index.csv
new_20260604_0527|GOOD1|C000057_GX090008_6515_7150.mp4,5,new_20260604_0527,train,trn,GOOD1_default_train,no_interaction,fake_interaction,GOOD1,GOOD1,C000057,C000057_E0001,C000057_GX090008_6515_7150.mp4,SV_GX090008_3c68c065a1e1,GX090008.MP4,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/GOOD1/C000057_GX090008_6515_7150.mp4,,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/annotations/SV_GX090008_3c68c065a1e1/C000057.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/fake_interaction/SV_GX090008_3c68c065a1e1/C000057_GX090008_6515_7150.mp4,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_02/V_5,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_02/V_5/manifest.json,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_02/V_5/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_02/V_5/keypoints.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_02/V_5/C000057_GX090008_6515_7150.mp4,0,635,6515,7150,6515,0,1805.534,248.973,699.994,462.065,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/visualization_index.csv
new_20260604_0527|GOOD|C000010_GX120005_1923_2372.mp4,5,new_20260604_0527,train,trn,GOOD_default_train,unfriendly,unfriendly,GOOD,,C000010,C000010_E0001,C000010_GX120005_1923_2372.mp4,SV_GX120005_9a47e839940c,GX120005.MP4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0527/GOOD/C000010_GX120005_1923_2372.mp4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0527/output_selected_IDs/C000010_GX120005_1923_2372.mp4.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/annotations/SV_GX120005_9a47e839940c/C000010.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/videos/SV_GX120005_9a47e839940c/C000010_GX120005_1923_2372.mp4,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_00/V_12,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_00/V_12/manifest.json,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_00/V_12/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_00/V_12/keypoints.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_00/V_12/C000010_GX120005_1923_2372.mp4,0,449,1923,2372,1923,0,281.598,1935.738,954.754,1384.918,/mnt/data4t/hyw/20260604/BBOX_VIS-V0527/output/visualization_index.csv
new_20260604_0527|GOOD|C000048_GX080003_32983_33432.mp4,5,new_20260604_0527,train,trn,GOOD_default_train,unfriendly,unfriendly,GOOD,,C000048,C000048_E0001,C000048_GX080003_32983_33432.mp4,SV_GX080003_eaf50f572c7e,GX080003.MP4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0527/GOOD/C000048_GX080003_32983_33432.mp4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0527/output_selected_IDs/C000048_GX080003_32983_33432.mp4.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/annotations/SV_GX080003_eaf50f572c7e/C000048.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/videos/SV_GX080003_eaf50f572c7e/C000048_GX080003_32983_33432.mp4,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_03/V_7,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_03/V_7/manifest.json,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_03/V_7/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_03/V_7/keypoints.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_03/V_7/C000048_GX080003_32983_33432.mp4,0,449,32983,33432,32983,0,740.026,1535.169,727.58,569.659,/mnt/data4t/hyw/20260604/BBOX_VIS-V0527/output/visualization_index.csv
new_20260604_0527|GOOD|C000015_GX070002_0_449.mp4,5,new_20260604_0527,val,val,GOOD_random_to_val_friendly_3,friendly,friendly,GOOD,,C000015,C000015_E0001,C000015_GX070002_0_449.mp4,SV_GX070002_7ea37435fbe9,GX070002.MP4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0527/GOOD/C000015_GX070002_0_449.mp4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0527/output_selected_IDs/C000015_GX070002_0_449.mp4.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/annotations/SV_GX070002_7ea37435fbe9/C000015.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/videos/SV_GX070002_7ea37435fbe9/C000015_GX070002_0_449.mp4,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_02/V_10,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_02/V_10/manifest.json,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_02/V_10/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_02/V_10/keypoints.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_02/V_10/C000015_GX070002_0_449.mp4,0,449,0,449,0,0,1229.677,1159.31,534.478,362.066,/mnt/data4t/hyw/20260604/BBOX_VIS-V0527/output/visualization_index.csv
new_20260604_0527|GOOD|C000033_GX100002_9411_9860.mp4,5,new_20260604_0527,val,val,GOOD_random_to_val_friendly_3,friendly,friendly,GOOD,,C000033,C000033_E0001,C000033_GX100002_9411_9860.mp4,SV_GX100002_9d567e893671,GX100002.MP4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0527/GOOD/C000033_GX100002_9411_9860.mp4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0527/output_selected_IDs/C000033_GX100002_9411_9860.mp4.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/annotations/SV_GX100002_9d567e893671/C000033.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/videos/SV_GX100002_9d567e893671/C000033_GX100002_9411_9860.mp4,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_01/V_9,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_01/V_9/manifest.json,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_01/V_9/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_01/V_9/keypoints.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_01/V_9/C000033_GX100002_9411_9860.mp4,0,449,9411,9860,9411,0,2481.391,0.0,524.134,911.036,/mnt/data4t/hyw/20260604/BBOX_VIS-V0527/output/visualization_index.csv
new_20260604_0527|GOOD|C000047_GX080003_29188_29637.mp4,5,new_20260604_0527,val,val,GOOD_random_to_val_friendly_3,friendly,friendly,GOOD,,C000047,C000047_E0001,C000047_GX080003_29188_29637.mp4,SV_GX080003_eaf50f572c7e,GX080003.MP4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0527/GOOD/C000047_GX080003_29188_29637.mp4,/mnt/data4t/hyw/20260604/BBOX_VIS-V0527/output_selected_IDs/C000047_GX080003_29188_29637.mp4.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/annotations/SV_GX080003_eaf50f572c7e/C000047.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/videos/SV_GX080003_eaf50f572c7e/C000047_GX080003_29188_29637.mp4,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_02/V_12,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_02/V_12/manifest.json,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_02/V_12/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_02/V_12/keypoints.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_02/V_12/C000047_GX080003_29188_29637.mp4,0,88,29188,29276,29188,0,2077.946,600.694,1506.884,706.891,/mnt/data4t/hyw/20260604/BBOX_VIS-V0527/output/visualization_index.csv
new_20260604_0527|GOOD1|C000001_GX090006_11281_11730.mp4,5,new_20260604_0527,val,val,GOOD1_random_to_val_5,no_interaction,fake_interaction,GOOD1,GOOD1,C000001,C000001_E0001,C000001_GX090006_11281_11730.mp4,SV_GX090006_a407e5281be5,GX090006.MP4,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/GOOD1/C000001_GX090006_11281_11730.mp4,,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/annotations/SV_GX090006_a407e5281be5/C000001.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/fake_interaction/SV_GX090006_a407e5281be5/C000001_GX090006_11281_11730.mp4,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_03/V_2,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_03/V_2/manifest.json,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_03/V_2/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_03/V_2/keypoints.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_03/V_2/C000001_GX090006_11281_11730.mp4,0,449,11281,11730,11281,0,1320.287,125.902,839.713,834.098,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/visualization_index.csv
new_20260604_0527|GOOD1|C000005_GX100006_961_1410.mp4,5,new_20260604_0527,val,val,GOOD1_random_to_val_5,no_interaction,fake_interaction,GOOD1,GOOD1,C000005,C000005_E0001,C000005_GX100006_961_1410.mp4,SV_GX100006_bb708b667321,GX100006.MP4,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/GOOD1/C000005_GX100006_961_1410.mp4,,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/annotations/SV_GX100006_bb708b667321/C000005.csv,/mnt/data4t/hyw/20260604/Interaction_Annotator-V0527/output/fake_interaction/SV_GX100006_bb708b667321/C000005_GX100006_961_1410.mp4,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_01/V_7,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_01/V_7/manifest.json,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_01/V_7/tracking_boxes.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_01/V_7/keypoints.csv,/mnt/data4t/hyw/20260604/V0527_SEG_S1/interaction_annotator_v0527_4/shard_01/V_7/C000005_GX100006_961_1410.mp4,0,449,961,1410,961,0,0.0,2811.803,1881.598,1028.197,/mnt/data4t/hyw/20260604/BBOX_FAKE_0604/output/visualization_index.csv
